CrimeRate,SchoolRating,Price
73.07,5.49,149241.5454
15.44,8.57,269009.5188
4.08,6.62,333735.1911
66.43,6.08,427831.505
42.58,6.75,245490.2744
6.65,7.44,608847.1727
78.04,3.55,286517.6173
28.39,9.34,593545.3229
27.34,6.62,295655.806
15.56,9.18,301531.291
43.36,7.71,210741.0948
11.45,2.2,347354.1662
52.36,6.16,278669.5552
25.92,10.0,477165.3027
38.95,5.7,232895.9821
54.33,9.77,286157.5785
26.89,8.24,281207.9236
9.15,10.0,353661.9706
52.83,5.48,381979.7939
49.24,4.75,471910.8547
45.84,6.27,219383.0633
9.02,8.44,383782.12
58.14,4.39,208066.991
66.91,6.72,361524.6245
35.62,8.2,659953.378
47.7,10.0,224359.4159
22.8,3.25,332770.3718
47.06,9.19,482770.4988
19.17,8.54,216370.6087
60.19,7.8,418251.3239
29.29,5.97,254496.9435
31.82,6.3,115019.541
34.01,4.65,100174.4082
11.97,7.31,347081.426
34.48,9.31,525363.0919
28.95,9.3,646044.7923
9.49,7.64,387011.2144
14.23,4.53,240366.07
49.12,5.71,501007.4446
39.37,9.86,281735.2741
21.18,6.84,136459.9782
15.01,10.0,620090.1414
60.72,4.44,273118.2426
62.82,6.02,153088.6481
7.56,8.82,466284.5385
7.6,7.16,347521.6518
51.1,5.69,97658.68326
9.1,7.8,450177.8117
9.25,6.43,107024.1718
15.58,5.79,310568.5287
13.57,5.03,231360.7667
22.15,7.66,387343.3414
5.85,7.5,381358.9809
39.76,5.05,143398.796
21.83,5.99,474627.2892
17.23,8.97,461259.7733
29.05,6.92,448211.1312
48.45,5.06,92938.70913
8.01,8.24,424157.0636
22.1,7.3,422702.956
30.55,5.49,153917.287
27.17,9.57,453381.6964
10.58,5.77,468387.3522
21.06,10.0,562257.4662
39.02,4.79,93232.90803
36.43,7.01,224747.4841
16.11,6.84,213545.5455
25.85,6.29,257575.6003
34.11,8.89,374394.5975
0.91,5.25,348708.1724
30.45,7.47,448917.0742
12.88,7.61,365297.3814
22.66,6.85,152757.5791
43.09,6.35,275840.3174
46.48,8.53,484933.0256
23.38,6.95,370321.2777
6.62,7.59,292786.7026
7.96,9.04,228894.6688
65.22,8.19,353073.7393
51.97,6.99,267446.7827
33.22,2.51,370271.3157
35.7,5.59,104158.8928
14.07,7.3,447877.4851
26.15,5.94,129900.059
17.54,7.62,340568.4586
30.8,7.17,450120.2274
40.94,4.06,114429.4825
46.86,4.8,104513.2586
43.69,5.56,324845.1451
69.75,6.29,117006.0878
44.11,8.15,381307.9566
6.72,6.92,115916.9002
43.1,8.32,242997.8024
65.43,7.31,395737.0034
37.06,9.28,441519.1742
47.38,4.35,310836.675
6.22,8.34,290953.5195
24.58,6.27,210357.1794
37.61,9.13,249026.8006
31.49,8.46,529933.9121
30.88,6.96,485007.0675
58.5,10.0,308251.633
20.35,9.25,562999.5872
31.73,5.76,340631.8618
24.76,9.13,523767.7046
59.28,5.82,126907.9817
64.32,3.76,146561.8749
7.99,5.82,343291.7696
27.69,7.08,290997.8478
24.98,6.12,380932.1843
29.73,5.97,242757.0393
54.64,8.86,509827.0368
24.71,6.37,472529.7265
43.19,5.31,274502.3597
31.39,2.59,132388.1021
62.6,7.16,404306.4957
67.23,8.31,329247.9503
23.63,8.37,334222.911
14.46,7.26,339524.9233
1.31,10.0,585368.7054
49.7,8.97,502126.3337
2.81,6.15,246889.3273
35.19,4.45,240660.9713
38.4,7.21,284932.3879
23.94,8.75,125238.514
35.63,8.9,214698.3418
10.05,6.21,382323.3238
8.92,10.0,553529.407
44.36,4.16,586566.5032
38.33,6.53,538563.3249
12.75,5.9,123248.2187
19.5,6.4,146166.2415
35.32,5.26,251505.5591
22.58,8.17,368115.7688
61.67,8.55,240192.4531
9.92,7.56,342235.6781
39.68,4.78,310011.5463
85.81,9.85,438073.2503
37.07,7.85,250129.0723
6.49,5.28,134947.6784
45.26,1.97,124403.889
52.81,10.0,440072.279
5.99,8.14,258582.6683
36.63,7.1,252517.6259
13.08,6.99,258512.2302
50.88,7.46,498653.2234
2.35,9.77,329619.015
37.44,5.75,279867.7461
30.08,6.28,323164.5796
9.02,9.21,403830.6891
55.56,6.73,215155.1638
26.35,7.63,261183.9614
44.77,6.32,227842.6556
29.77,7.54,197999.7267
19.91,5.11,176935.0647
31.93,6.66,108440.3348
68.64,7.91,299913.9487
18.96,7.75,249306.0817
23.32,3.08,250513.3016
34.89,9.54,762115.1725
30.18,5.05,329381.0779
7.39,7.78,200388.3774
35.74,6.53,409778.0401
1.83,6.88,413974.069
45.34,2.81,103526.004
34.41,5.88,257858.5181
21.61,6.15,232581.0797
32.76,8.34,190445.474
34.49,4.48,319907.6503
36.76,8.84,265244.4909
37.94,6.14,186239.1336
16.72,8.52,401616.0384
15.05,10.0,550806.2523
23.12,9.02,575483.7131
14.48,8.34,190496.3225
2.16,9.69,325511.0531
29.6,8.11,538782.9954
56.57,5.46,249095.1846
14.33,5.54,172778.1646
25.36,8.29,340874.8921
26.49,9.99,273342.7544
65.89,5.37,204548.7601
16.21,4.91,384459.5762
24.34,6.2,330214.4503
18.15,7.79,516493.2791
4.91,10.0,431148.7435
15.13,7.87,430033.2976
38.64,7.7,757606.1064
45.22,5.63,239682.4448
29.66,6.15,136788.5121
24.57,8.2,98929.34482
49.67,7.48,182808.4471
39.89,3.21,127334.7909
29.4,8.73,353948.1172
36.18,7.35,247148.1142
19.1,4.45,106924.3224
34.36,10.0,416945.0408
48.38,10.0,283082.2691
24.66,8.77,358917.8559
10.27,6.87,405354.2239
2.22,7.48,286151.1759
19.53,8.03,131566.7884
16.11,7.05,517182.0461
18.66,8.31,480393.3519
23.05,8.45,513018.4992
33.72,7.9,515607.6582
39.64,4.95,176927.042
40.2,9.57,358663.64
56.09,5.58,706219.0713
3.32,9.94,792894.9964
32.27,6.53,268209.7012
47.77,6.04,218544.7836
36.93,4.09,168317.69
27.77,7.5,267861.9687
35.3,7.41,507060.376
29.16,8.34,228252.0107
8.35,6.97,417763.8683
42.75,8.01,383041.2467
52.92,6.21,112542.6906
36.91,3.9,568980.2354
8.45,6.69,389326.1707
43.91,6.93,264831.5196
53.91,7.34,270249.3015
23.18,4.86,136396.0182
18.8,9.58,503860.9955
22.28,8.01,518778.2562
29.27,5.19,120926.3367
67.66,3.71,181831.7142
1.57,4.98,93305.58428
34.7,8.58,343331.3822
47.61,5.9,146723.0108
6.28,5.53,330790.1596
24.96,5.31,156967.4791
35.0,9.02,498276.9679
34.42,10.0,542380.0601
11.21,3.98,378672.5579
9.24,7.78,103964.3977
1.79,5.65,161625.0268
50.83,7.25,334002.7703
20.04,7.0,305688.4008
20.99,8.87,387905.4289
23.92,6.22,167472.0815
6.81,8.73,298909.3055
15.67,10.0,321947.5436
10.3,10.0,542981.5677
19.79,7.48,535154.4711
23.77,5.46,546651.7415
35.64,5.75,222960.7761
10.14,9.79,357079.6137
66.23,6.5,365333.5173
34.65,7.29,347310.3844
14.85,9.38,327888.4721
60.23,9.34,883958.615
50.52,6.91,191506.719
10.68,9.68,325744.8575
25.62,6.61,419930.8983
26.15,9.07,269009.2878
45.29,6.01,419274.0225
43.09,3.8,106297.8135
19.63,6.9,273234.9181
46.06,7.39,212650.92
34.01,6.72,265790.3215
60.97,9.23,518750.5255
34.49,2.95,384430.795
19.42,7.39,492276.2695
47.68,8.93,539096.1489
32.8,3.41,246079.8052
39.5,5.37,301378.5948
27.65,8.65,301380.6057
43.37,8.57,508327.047
25.08,7.48,295526.5491
12.23,8.62,371386.4164
27.62,8.7,262908.9842
46.43,6.41,187483.5506
39.49,9.97,286754.0923
32.25,7.44,111636.4294
7.03,7.74,191821.5281
35.37,4.2,196597.1681
32.89,3.21,320930.4065
32.58,7.63,481706.3547
6.45,8.81,560996.5578
9.47,7.55,381219.9857
41.07,7.84,233257.5243
38.93,4.32,499059.3625
61.01,8.09,356287.0826
2.56,5.41,228448.203
59.36,7.92,254961.9937
25.36,9.79,583770.1028
24.68,7.34,572351.0022
49.29,9.83,189805.7933
51.98,5.96,243453.1123
31.38,6.65,574331.2741
2.3,10.0,327234.4101
0.4,5.08,179351.7761
70.51,4.67,136659.4539
41.84,5.47,622140.9135
23.57,10.0,519792.0075
39.72,4.56,192613.5071
56.85,5.71,503886.0701
40.64,6.07,379823.6921
34.23,5.08,204157.2991
41.67,4.89,191119.5959
35.65,3.59,118272.4447
18.98,5.07,266981.4133
41.23,6.95,498000.8251
11.48,7.38,474375.6673
50.55,5.99,273656.1229
29.83,10.0,470067.4985
40.06,7.08,102367.7436
32.74,7.75,499211.8898
9.22,10.0,356002.4758
42.83,7.77,522910.3839
14.16,8.21,162292.7792
1.41,7.05,284968.1098
48.67,8.17,274730.4351
14.14,6.58,219396.4462
37.18,5.19,260091.1449
49.59,10.0,346110.3843
14.94,2.85,139974.2133
36.38,10.0,185140.7666
45.17,5.79,350600.5119
43.92,10.0,289564.8079
40.33,7.46,251560.2403
49.9,5.15,357035.4249
50.44,10.0,478614.6645
19.79,7.46,218691.7563
39.11,5.44,267725.9216
69.56,8.38,406482.6391
47.77,6.25,257001.1014
52.23,5.67,255783.5227
33.14,8.03,377279.207
37.02,6.91,217365.301
30.33,5.14,173949.9365
30.0,7.06,450940.4019
13.5,7.08,178030.8073
11.23,9.21,746628.1996
25.07,10.0,566129.1395
41.27,8.96,443389.278
44.62,5.19,228166.625
43.3,8.03,148678.0634
45.88,4.64,182149.6268
7.52,9.15,257960.063
60.08,4.79,168283.7713
40.22,7.02,322453.786
15.37,8.54,384186.1217
21.8,4.95,126288.3214
49.78,5.84,400168.3896
33.97,8.74,313587.7653
12.13,7.52,363913.0036
66.56,5.59,371438.5382
10.65,7.61,361201.223
31.68,5.87,169656.4261
17.59,7.28,159265.5551
42.87,5.83,122939.5759
11.62,9.5,518253.3659
64.08,8.47,272607.5873
39.09,6.84,159738.251
19.94,8.87,197259.9378
42.45,5.72,234473.6827
56.28,8.33,491275.8051
19.22,2.38,241167.3799
27.67,7.98,213808.0303
28.16,5.6,380442.7325
8.96,5.9,288566.7654
60.39,0.62,256411.2358
26.29,5.95,197207.6826
38.5,8.88,196579.568
11.32,7.98,488512.0736
63.91,5.53,347978.7027
3.62,6.92,135379.6073
8.62,9.46,426579.6287
56.66,6.89,200664.6325
19.93,7.14,342150.0252
27.97,5.13,354867.3422
43.17,5.14,397345.969
41.44,6.69,222967.9606
30.53,7.35,327067.025
30.89,9.13,460665.7046
9.56,2.03,248945.8748
21.85,7.25,374446.7031
43.4,9.81,367534.6529
31.7,7.36,360765.3965
37.55,5.56,154037.7848
4.44,8.68,148845.0637
19.82,8.5,313625.2758
70.56,8.79,559482.5761
32.61,6.6,396881.8974
35.36,6.59,146485.2203
11.24,4.76,137586.1798
2.27,7.38,248034.4002
33.17,2.27,192947.1811
20.37,5.25,232159.3765
29.92,7.75,236439.5814
49.04,10.0,705950.4528
30.58,4.24,184681.2764
22.59,6.89,131244.7598
14.31,5.07,185061.8277
53.94,6.86,255647.7753
13.65,5.89,115180.227
43.08,4.39,309291.2277
80.69,4.65,265452.2969
10.65,9.74,524952.7752
48.2,6.87,262278.879
35.71,5.55,214955.9156
44.41,10.0,229550.2489
4.31,4.73,218545.0964
35.67,6.0,352120.6362
33.86,7.06,144233.9454
23.84,10.0,409285.3193
8.18,8.32,260559.2202
34.47,1.21,145641.8528
43.02,8.29,260667.3151
42.13,4.09,152661.8792
51.91,2.45,89280.52796
8.02,9.63,409661.7901
54.0,6.32,250347.5042
49.6,3.78,314192.7979
34.79,7.06,157945.5228
20.11,7.2,171418.7756
41.79,8.97,376670.0437
76.85,1.98,111832.2326
36.79,6.05,560479.0962
6.43,8.16,318960.2502
6.83,9.66,752492.1903
17.59,9.09,658491.9519
2.57,8.94,360582.6831
52.13,8.07,198442.2318
11.06,6.27,233290.3505
65.44,10.0,311410.7473
52.4,10.0,279107.4169
49.62,4.59,257617.8489
39.09,10.0,443320.3326
18.5,8.02,319462.0467
2.82,9.11,271855.1818
9.75,4.87,242256.6414
58.39,6.8,285629.8997
72.9,5.13,309108.6326
0.47,7.3,156383.6703
29.04,6.68,197044.3929
38.53,6.37,624102.7058
35.7,8.7,194173.556
22.51,7.77,487047.1794
25.25,3.36,125451.6749
50.3,9.13,349328.3292
39.42,7.62,254220.8671
29.19,5.99,394669.1087
27.39,6.96,484182.6847
3.82,9.57,429835.6126
11.45,5.97,239748.4523
17.19,9.73,301692.7603
59.12,4.45,187676.757
17.43,7.39,359093.1204
13.97,6.3,214739.3865
51.53,7.63,418571.6063
22.31,1.54,134686.002
13.34,6.79,253414.7142
29.26,7.55,351656.8786
34.81,3.36,371066.234
44.55,7.82,360551.2605
44.52,8.75,659535.8009
30.77,5.96,147211.5983
2.8,7.89,453273.4861
29.77,6.48,339157.0087
27.56,10.0,294669.8888
49.74,8.59,462143.3224
48.73,5.78,380313.1506
10.84,8.12,143482.3805
39.02,8.59,116027.4198
8.29,8.43,488247.7457
36.13,1.34,137343.7992
38.41,7.41,308897.155
9.94,5.55,232974.9339
22.49,8.33,707838.9867
30.12,8.06,202859.6837
19.61,5.42,216824.1826
41.8,5.98,231368.8227
39.23,4.08,248833.4473
22.3,6.98,468762.634
48.61,8.49,326653.7474
24.53,7.37,98837.63349
12.95,8.61,264098.3392
27.12,9.72,402029.5958
21.01,5.69,416237.8512
26.86,10.0,361101.5661
31.92,6.08,372977.0263
48.09,3.95,172624.5777
17.49,5.26,142179.8808
4.15,9.14,417501.9437
26.23,5.89,364695.618
55.38,7.22,378924.1605
34.59,10.0,361328.3334
37.96,4.45,243166.5359
2.04,8.36,241318.3675
35.29,7.04,214878.8232
57.21,2.7,142999.6151
2.82,9.14,653150.7907
6.26,8.55,255996.8651
11.54,8.3,225891.6674
13.78,9.03,259098.5476
34.91,6.48,431107.0448
18.1,5.93,189604.2308
20.34,7.75,762685.9792
29.53,7.7,257395.0336
48.44,7.8,487725.8608
30.89,3.96,129221.7779
7.88,6.54,114322.0427
52.6,4.11,116389.6093
32.07,7.48,129359.9835
42.45,7.73,220347.0714
2.57,8.56,292801.6032
5.09,0.29,215651.3935
50.06,10.0,367447.8639
18.46,7.21,168709.8999
50.7,4.87,237392.0616
28.57,9.6,397769.4092
60.92,4.77,115823.421
42.66,4.71,161135.2004
27.46,10.0,513316.0016
5.26,9.26,273513.7158
7.85,6.3,134910.6406
40.04,4.75,365858.4583
45.95,9.23,211272.5621
4.04,4.1,108928.2486
8.36,5.27,300214.8036
22.5,4.98,168251.1936
47.71,7.01,168746.1723
22.97,10.0,267584.1455
21.06,7.16,149941.6077
14.54,4.64,102686.4687
41.63,4.39,118968.894
34.55,8.44,283060.7469
43.15,4.14,387918.9435
7.13,5.22,170832.8612
49.84,4.96,175313.6982
30.3,3.48,223043.4874
45.42,8.84,99267.04837
40.42,9.01,292748.9219
48.43,7.3,268212.9448
23.57,4.5,220514.6841
9.1,10.0,287671.3808
33.45,8.92,313223.53
54.28,10.0,523320.7973
61.24,10.0,547065.5475
35.35,10.0,264221.5762
32.96,7.75,377664.7339
6.38,8.39,380038.2127
16.39,4.86,121280.246
31.51,6.56,144202.7392
16.34,7.19,259399.4915
26.89,9.09,675518.3312
38.98,4.78,372219.1404
36.96,7.56,183793.3108
20.82,9.72,409313.7256
21.48,9.74,443378.8118
31.33,6.65,145596.9618
7.39,8.72,302981.5026
15.31,8.21,482233.8104
9.84,6.88,315406.1737
44.62,7.09,102571.8795
23.02,8.92,373096.9624
13.69,8.55,477409.4396
53.4,7.71,264441.7319
36.16,5.62,105964.3135
20.92,8.76,333958.8451
17.08,6.15,153387.2665
2.09,5.08,380018.3714
12.76,10.0,229955.6612
19.3,8.55,269827.6245
37.46,8.47,559609.2095
49.35,6.71,552185.9948
24.57,6.96,163088.29
12.71,10.0,485993.7025
18.81,8.96,278722.1254
39.64,5.9,245986.2987
11.33,6.79,300755.5043
39.14,6.49,335231.6833
35.64,8.54,324096.027
32.54,9.81,544311.6782
32.84,8.67,566227.9255
24.27,8.05,206403.4237
33.38,8.47,291765.9698
23.59,7.46,371840.909
26.16,6.97,207625.2917
41.49,8.1,328992.1202
10.89,4.9,227283.5277
27.31,9.73,837806.1976
38.1,5.3,281812.0299
49.96,9.87,414459.5702
40.47,3.42,141570.5959
18.97,10.0,150194.7528
23.16,6.22,247780.4737
11.65,9.67,311117.3515
44.94,7.33,288012.2965
62.74,6.09,286637.342
29.18,6.44,236938.4329
38.15,7.69,354322.8696
41.46,5.54,242627.3715
38.52,4.91,197471.5405
23.68,8.84,357064.8566
30.82,6.21,287895.6731
46.14,8.32,379439.6595
37.31,4.59,421913.6325
57.77,6.81,116678.9211
24.28,9.33,206005.8
45.8,6.19,287057.4606
21.91,4.8,91917.87657
34.43,7.33,128433.5857
42.77,3.14,530368.3448
35.53,6.38,225046.1016
43.32,5.66,261380.4163
21.49,8.89,282668.3447
47.49,5.72,336337.8924
56.05,5.26,214548.5399
55.23,5.33,228370.9642
26.33,9.88,424124.6825
2.73,6.56,151942.4139
22.59,9.14,133338.4679
38.59,5.94,284543.7516
44.32,7.21,270014.2551
4.05,8.6,201087.8037
21.66,7.15,668647.8979
24.11,7.56,123699.6303
31.65,5.54,157955.0427
5.77,8.22,301226.0367
26.24,9.45,242020.756
12.65,10.0,305843.0619
26.83,5.05,299140.8378
9.86,10.0,245648.5235
22.98,4.5,292148.551
29.86,8.28,251908.1907
1.46,6.4,181478.3887
33.38,10.0,378609.6357
25.55,5.92,479518.6635
49.36,3.05,238860.0183
41.8,9.81,679963.9132
31.82,7.98,300378.5553
4.07,9.09,313587.0135
16.78,6.39,275140.2195
11.17,10.0,306098.6227
13.18,6.82,419226.7295
54.78,4.28,385895.941
45.5,3.4,157001.7057
52.47,9.46,312782.5083
0.12,7.36,182677.8882
28.18,8.07,469660.4152
46.05,7.07,337103.3805
44.75,4.75,331801.1473
1.7,8.91,435240.8127
23.96,10.0,278686.3938
19.77,7.45,153992.6998
49.34,6.05,173992.9114
25.98,4.84,203691.3864
1.22,7.91,202583.5174
41.23,7.81,571770.6133
25.54,5.37,166443.2347
4.55,8.38,287733.2059
15.4,10.0,225900.6467
9.91,10.0,337752.827
10.52,7.4,220535.3979
14.47,8.18,89910.43313
3.71,9.72,180759.8499
42.85,5.93,177240.2426
34.96,6.18,155639.2817
44.5,7.1,718874.5015
9.61,4.83,225568.9205
39.43,3.57,107623.8968
35.23,4.67,138736.0991
71.45,10.0,374504.0333
45.07,9.15,244113.9497
44.41,7.07,354911.9709
12.29,3.95,191733.7849
49.05,3.33,198609.3865
30.64,7.51,391586.6612
31.09,3.48,251783.8961
16.84,6.42,223236.2557
37.43,6.85,256531.8918
32.25,3.75,123962.704
37.97,5.04,203461.3509
29.53,9.25,292366.4056
24.76,7.21,131753.1986
47.37,5.82,493676.5673
56.39,3.77,261391.6292
15.62,5.63,155586.0947
49.12,7.33,294936.6514
48.31,5.53,225473.7252
7.88,7.16,316262.8685
26.69,7.32,173457.2007
9.66,7.11,273348.2032
39.7,9.21,303706.2523
44.39,4.65,240955.9111
58.3,4.86,152213.1533
27.25,6.15,209444.539
78.07,9.98,304127.0367
33.65,8.44,144701.5746
68.87,3.31,106382.0395
12.95,5.71,238872.9863
12.15,8.3,342611.5057
4.14,4.6,115585.1555
14.76,8.37,418385.4546
26.2,5.97,208962.346
6.95,7.3,190929.7288
38.27,5.47,280106.8147
64.06,8.05,452288.5216
67.91,4.58,406167.87
33.98,6.81,414789.0218
32.65,6.14,238694.5995
28.49,8.11,268779.6379
35.18,9.22,543120.4207
24.56,8.99,625386.2148
31.69,3.93,314209.3173
36.81,9.51,765283.641
39.89,5.08,154621.59
34.01,4.69,127557.7162
34.97,8.07,300868.3153
32.58,8.21,408845.8492
15.72,8.41,685483.3011
54.87,1.57,290794.3398
21.14,3.13,188491.6851
13.12,6.38,195802.9462
35.31,6.87,231570.9801
6.47,5.4,316909.5352
0.61,4.52,96972.44843
31.38,6.26,278155.1053
14.72,5.14,254658.8327
35.62,8.64,228863.4452
13.16,7.95,278658.9998
32.48,9.94,372049.4141
39.68,9.28,507981.2627
19.4,5.98,143531.0914
30.83,6.96,389129.4108
61.97,10.0,341871.6704
9.35,6.24,348803.1786
17.65,7.01,194022.0792
50.51,7.08,188917.0239
17.61,7.54,257055.2759
23.31,6.44,275038.5107
34.18,7.42,529431.1245
28.83,5.85,320519.9801
34.63,6.53,117803.0106
36.45,7.01,488214.642
1.71,10.0,483438.0362
12.14,3.37,99853.44799
17.61,6.81,127798.6831
53.12,7.82,257070.3771
23.87,3.34,375958.5058
23.84,8.39,156171.1634
7.48,6.39,268339.2621
46.54,5.5,177035.7517
33.39,5.94,312489.6979
52.18,10.0,161529.1313
36.31,8.81,378370.4141
35.74,7.35,286895.6791
17.56,10.0,298431.5825
6.1,6.3,354546.9918
3.8,7.17,387469.6642
25.67,9.91,483718.5452
55.3,7.33,317104.3559
43.56,4.62,130804.6513
47.68,8.0,323022.2186
15.09,6.94,264295.7018
1.62,9.79,332166.2074
6.08,8.21,289804.9546
57.93,8.39,373373.1474
50.28,8.29,267549.2592
0.65,6.07,269419.3537
28.29,6.99,547127.7194
20.53,2.96,154724.0955
27.31,9.32,419388.5804
51.26,4.31,172428.9174
38.5,7.83,304463.4501
38.75,10.0,221057.889
40.06,6.35,209866.2322
13.92,6.09,392213.2671
66.5,7.63,280770.2438
35.52,6.19,243173.1802
56.27,6.17,375839.3966
21.64,9.03,548095.1998
50.77,8.34,264529.5677
41.46,8.2,622313.4809
66.9,6.68,373332.3341
56.71,5.79,320724.4831
76.92,6.93,188120.709
43.53,4.12,157667.7423
29.04,5.04,443302.0701
28.1,10.0,553902.1136
32.23,6.0,134259.7363
17.19,5.76,272324.5752
9.4,8.04,313336.8343
30.56,10.0,247876.0339
13.05,6.0,148674.4693
12.2,6.56,528857.2625
42.41,4.41,210450.8806
63.65,6.55,317819.7604
30.01,10.0,283593.8331
24.67,9.62,223723.5155
13.4,9.52,197997.101
17.32,8.06,367969.6697
48.77,6.26,127824.311
40.28,7.08,317634.0889
52.85,8.01,470218.5031
68.88,6.52,168641.6817
33.59,7.72,245250.8451
63.34,4.76,208455.2275
41.51,6.28,264828.2519
7.76,7.25,254573.7199
37.78,7.35,479562.0248
4.9,6.16,175759.5376
21.09,10.0,493358.2648
40.71,9.68,306825.0784
18.75,7.06,158687.2579
7.13,6.5,408102.7685
43.8,7.23,170322.2309
28.51,4.76,114263.3668
7.29,7.38,231333.2593
35.17,6.46,154994.5258
16.83,3.98,96879.55619
47.23,7.87,876062.3682
50.24,4.28,376348.9809
30.65,1.31,134713.424
40.24,5.44,364366.9774
15.47,8.11,459577.1829
37.95,7.07,114473.6565
21.64,9.04,212861.6656
18.86,6.18,317480.6157
29.75,6.11,320741.123
22.46,9.11,638951.9941
47.38,5.64,410038.7161
4.61,7.63,276857.2141
50.52,8.35,372258.5187
14.93,8.3,232685.5868
34.74,5.25,560155.638
40.93,6.57,121815.294
50.67,3.4,99924.2893
38.01,2.21,111848.1471
45.04,6.74,192649.9063
9.98,6.08,237342.1587
20.35,7.28,254493.4606
45.58,7.11,191694.2262
4.74,5.38,176480.6397
30.05,9.03,321152.9688
46.55,3.47,283758.8869
14.72,8.56,320569.0269
28.46,9.3,448203.1313
15.49,6.76,143643.5966
30.67,5.5,402228.346
14.21,6.63,376167.3388
36.4,8.85,432138.2935
51.99,7.9,438422.9176
51.66,5.59,264350.6073
13.7,9.77,301583.5697
11.38,6.13,188004.8544
46.44,9.54,706274.9596
24.95,8.04,525491.7565
5.06,9.67,436641.5751
1.63,2.53,271197.4971
53.22,7.83,235139.5085
26.82,6.21,354930.9638
50.77,5.55,189416.9866
26.91,4.82,127143.9214
6.6,6.06,148416.2628
39.22,6.02,182665.8412
42.0,7.13,293437.225
26.13,7.55,251684.8424
59.51,8.11,497007.6325
13.97,8.63,355808.5467
28.53,8.05,319753.5556
46.79,10.0,284888.1118
5.11,6.09,267057.6411
48.31,8.11,359740.2841
56.55,9.48,255864.0649
71.21,2.91,140619.4594
22.09,6.91,165472.5762
19.08,8.53,349899.8075
62.61,7.34,204927.6177
10.85,6.67,288967.6594
23.48,7.87,299742.1106
16.12,9.08,322160.5006
53.63,10.0,387216.5626
76.49,7.51,245663.2987
40.31,3.6,100313.3241
9.06,4.39,201806.9634
37.29,7.03,259240.2072
30.64,3.26,266242.4441
13.03,10.0,448315.3875
18.23,6.1,136165.008
2.53,5.62,374053.7945
8.96,9.0,554080.7887
15.84,8.41,338734.8157
30.11,6.2,151152.5158
43.09,6.7,237834.0921
0.97,7.02,365937.7664
37.57,9.15,115439.3901
46.24,6.83,182803.6484
27.24,6.71,552095.1351
47.8,5.72,509360.4471
41.24,2.9,316637.9282
42.7,4.41,153736.6301
29.26,1.51,529606.7556
41.18,7.46,605439.5907
45.06,9.17,269777.4651
38.38,4.06,177184.5331
52.85,8.19,326155.2744
27.25,5.58,183150.1299
33.49,7.26,204589.0233
40.03,7.5,486979.2979
23.06,8.65,256469.5086
10.75,5.42,229853.3099
93.99,6.85,288844.2969
33.99,5.74,551832.3252
17.89,7.24,171317.9705
37.73,4.75,264419.6829
13.54,5.31,153457.8801
29.63,7.58,365678.5358
22.68,8.59,657864.6024
53.96,3.56,527658.2448
12.47,9.2,131050.8324
18.7,3.73,237871.3158
45.66,6.48,272035.8033
39.1,4.25,174931.3019
20.05,7.22,163712.9443
17.99,6.22,221072.3475
28.98,5.79,98659.48993
51.95,6.11,120515.0697
35.37,8.66,324596.3112
27.68,8.27,697476.7486
35.32,4.78,231303.0824
65.68,7.8,204763.8543
0.17,6.17,204414.5727
36.51,6.85,114167.367
74.01,4.77,504948.6069
1.26,8.46,212222.81
3.27,5.22,165044.0344
37.37,5.56,197659.791
34.88,10.0,404050.905
49.39,4.48,256587.6562
8.67,9.93,517953.9197
54.61,4.71,257144.2688
22.42,9.76,255620.1138
13.63,8.38,660109.3536
23.36,8.43,191532.491
24.97,7.81,532866.3387
33.18,8.62,246476.0065
22.8,10.0,601712.3569
20.75,7.82,102478.8996
71.65,5.29,235222.632
53.19,6.08,180323.8538
46.88,6.18,124802.108
61.82,9.67,362651.1463
48.87,7.24,359000.7922
22.1,6.26,367459.4312
50.91,6.59,261716.701
7.78,9.89,616482.7778
1.57,7.53,403663.3192
4.72,7.99,197945.8787
33.6,2.85,244475.5565
19.12,6.5,306055.4089
59.13,5.07,149578.8484
60.5,5.02,259723.8412
32.92,3.83,173010.9685
8.19,6.63,376148.7559
23.75,6.48,182179.1184
43.77,7.31,101913.16
43.64,10.0,377464.8036
44.59,4.2,103809.7946
41.05,6.1,402358.3158
62.45,5.75,98839.17831
27.5,10.0,336680.2021
23.64,7.78,209259.0513
34.12,6.77,322956.9633
74.67,7.65,494547.4668
23.07,8.14,540583.1263
22.54,1.98,299025.9899
27.93,8.88,558102.6445
56.63,7.45,163579.3966
28.28,9.12,248472.5921
2.96,5.91,214948.975
14.04,8.04,429178.0547
43.64,7.26,246305.3703
38.81,8.32,539724.7337
17.37,3.45,288971.0843
55.28,5.93,191146.8081
54.04,4.13,347849.6113
35.03,6.89,400585.8474
1.42,8.37,165098.0202
34.81,5.05,429941.2795
44.12,4.35,351121.5052
39.89,4.11,138631.8265
24.5,10.0,417295.1059
32.51,9.15,372908.5072
34.3,8.36,285174.082
47.17,7.39,171185.4905
60.44,6.17,445004.1482
24.33,5.07,290146.0416
95.65,3.59,179611.3894
41.16,6.81,252608.5174
59.31,7.19,215193.788
69.62,10.0,226005.4513
52.6,7.16,215794.7062
22.51,6.36,315305.8611
22.54,6.81,114373.1507
0.73,9.82,420101.7661
56.6,6.04,317470.2329
29.4,8.36,168627.5022
59.53,5.16,178338.1723
34.96,8.36,511443.7364
